Bearing,File,I1_RMS,I1_Variance,I1_PeakToPeak,I1_CrestFactor,I1_Skewness,I1_Kurtosis,I1_LineIntegral,I1_FFTPeak,I1_FFTEnergy,I2_RMS,I2_Variance,I2_PeakToPeak,I2_CrestFactor,I2_Skewness,I2_Kurtosis,I2_LineIntegral,I2_FFTPeak,I2_FFTEnergy,Label
KA01,N15_M01_F10_KA01_2.mat,0.9356072875486,0.875360996514049,3.72148772947419,2.02257656267117,-0.000476707685433343,-1.49458626502143,17359.4563688378,81957.3498933758,84146.5892095937,0.947510061854039,0.897775317314645,3.65605346438072,2.09950082029929,-0.00661556374474734,-1.48680383458879,18455.7613321026,83012.1621393976,86275.8554202627,2
KA01,N15_M01_F10_KA01_20.mat,0.933387862950663,0.871212902703606,3.70495696776637,1.99748700304881,0.0107135139620991,-1.48992212799368,17082.1707495142,78387.6627579917,83842.8639343418,0.943514700010288,0.890219989135504,3.68842620605854,1.97756689047193,-0.0108770171799994,-1.48567271659239,18730.2243238645,79166.0339864219,85618.325383998,2
KA01,N15_M01_F10_KA01_3.mat,0.942543736890021,0.888388695950605,3.72493163816332,2.00749607975934,0.0193860271744516,-1.48523828687691,17214.0228600228,84269.4295131808,85028.1792619966,0.951346245788508,0.905059679375887,3.51898589855333,1.93994699735147,-0.00671868655515118,-1.49121312674189,19147.2437831226,85066.624452514,86723.9996602418,2
KA01,N15_M01_F10_KA01_4.mat,0.939158843140175,0.882019332648392,3.6767169165155,2.00269314571272,0.0178864734654084,-1.48790993908085,17318.3312776174,82748.8890060293,85176.994562164,0.949170063944421,0.900923810288256,3.55480254892029,2.00239020494094,-0.00379867634412214,-1.49046909729603,18998.2692473934,83542.4438633577,86794.6451186336,2
KA01,N15_M01_F10_KA01_5.mat,0.949501944692138,0.901553942974152,3.71253356688245,1.97802430892737,0.0070659332817439,-1.49112536253436,16977.9071027325,82021.5843456012,86575.3751197392,0.959744562233579,0.921109624736923,3.55273620370681,1.96852456752203,-0.0151598953309943,-1.48364072719711,18745.4284919453,82920.2809222107,88485.1487238364,2
KA01,N15_M01_F10_KA01_6.mat,0.939522924914783,0.882703326440429,3.62368072270289,1.94513144154521,0.00790130737870887,-1.48987847995319,16999.0465030482,84452.5542430029,84842.5315914807,0.949877936337468,0.902268093940727,3.49625610120507,1.92567141712596,-0.0163304848523045,-1.48316799198885,18753.0471067474,85399.5154501366,86795.2648047452,2
KA01,N15_M01_F10_KA01_7.mat,0.932652098427578,0.869839936701365,3.66500762697246,1.96813382856034,0.00919083539488498,-1.48818025676411,16831.2482512059,82600.5216926889,83609.6068531563,0.942070057313764,0.887495992887159,3.51347564465072,1.99772793650618,-0.0182748884295301,-1.48242996363561,18864.5677579188,83435.8744170319,85366.7087112473,2
KA01,N15_M01_F10_KA01_8.mat,0.940948212274669,0.885383538182895,3.69393645996115,1.97050898242237,0.0120038079118176,-1.4879138474482,16857.5858872969,84169.9245474821,85057.419968026,0.948901234678032,0.900413553173494,3.51623077160203,1.96905581210532,-0.0156282066205646,-1.48456027919572,19118.6269682612,84893.4747678232,86586.5903499493,2
KA01,N15_M01_F10_KA01_9.mat,0.9468233682994,0.896474490757821,3.71528869383376,1.98896404732974,0.00566639066243984,-1.49149831252382,17118.8146267483,82931.6848938781,85767.9601200005,0.958714176348357,0.919132871931309,3.51003173596159,1.9432869580345,-0.0129499660799373,-1.4852648260509,18576.4386476966,83963.5216646674,87916.7688451031,2
KA03,N15_M01_F10_KA03_1.mat,0.968481036795176,0.937955518631859,3.84271331533158,1.99201826713253,4.29951277109597e-05,-1.49373531945494,18490.8423635735,85787.0853475655,90112.3835044193,0.981902574860013,0.964132666516724,4.29937560751025,2.2557630596727,-0.000457204619564907,-1.47982592001866,20935.6717644236,86902.7477487406,92574.0104234224,2
KA03,N15_M01_F10_KA03_10.mat,0.94521558907286,0.893432509826354,3.79725372063506,2.03115056694072,0.0155229001066302,-1.48415404878482,18150.3720403122,84170.1902477719,85764.4120995185,0.954423914379015,0.910925008338561,4.3902947969033,2.59516052444157,-0.00455024390183866,-1.48257242062836,21623.5759943157,84940.763020786,87498.6459807152,2
KA03,N15_M01_F10_KA03_11.mat,0.947514903072381,0.897784491544264,3.74628387203593,2.01171766757126,-0.00396756752366096,-1.48671630062501,17893.9447983552,85203.865637015,86114.3928711508,0.95703357154426,0.915913257062762,4.23945159631939,2.3695706875882,0.0168304237576249,-1.47664620707761,21482.4831880125,86006.8383648644,87892.5217796891,2
KA03,N15_M01_F10_KA03_12.mat,0.942312886493622,0.887953576051941,3.72837554685245,1.99841246118723,0.0063815351460983,-1.48643206992562,18042.7271639795,83840.8931302716,85310.9993790627,0.953831205796546,0.909793969151294,4.46192809763721,2.64542600706128,-0.010568343137292,-1.47529512206669,21259.4770135382,84779.3455581942,87388.0683498108,2
KA03,N15_M01_F10_KA03_13.mat,0.942873887860658,0.889011168409472,3.73181945554158,2.02564220747172,-0.00953628464874822,-1.48452331494717,18168.2920747852,84433.1100893247,85209.3359227789,0.952230073396737,0.906742112681154,4.213277890282,2.41098729801516,0.00831867567352233,-1.48283919732462,21457.7938066201,85179.5117849343,86840.5452362742,2
KA03,N15_M01_F10_KA03_14.mat,0.942904919980952,0.889069688124285,3.73388580075506,2.00298830281688,-0.000986644891204057,-1.48888510315397,18048.826326268,84056.407923172,85419.140505782,0.955051634702595,0.912123624948099,4.51703063666329,2.63846626182525,0.0144851297055787,-1.47637315465637,21100.461417635,85084.0338708969,87667.0125578228,2
KA03,N15_M01_F10_KA03_15.mat,0.942547153225567,0.888395136053621,3.6767169165155,1.98580877312339,0.0062452225734478,-1.48959363499821,18165.7422047918,84418.709747266,85312.3216150512,0.95567120335104,0.913307448914425,5.23611877095369,2.89031048084766,-0.0068498001919641,-1.47797735004964,20984.126870898,85490.7978383622,87621.157907172,2
KA03,N15_M01_F10_KA03_16.mat,0.942177780908239,0.887698970837173,3.70220184081506,2.01090083823697,-0.0110070858857899,-1.48490943305314,18278.0942155207,84430.5242322402,85328.5440860258,0.952689704926159,0.907617673872292,4.43850951855112,2.46908251470787,0.00523907609036208,-1.48371775797784,21336.9656478254,85289.2173293628,87182.4388569802,2
KA03,N15_M01_F10_KA03_17.mat,0.942467476564384,0.888244944381638,3.72011016599854,1.98045619083194,0.00366050764306399,-1.48963379448166,18317.2135743206,74965.1883090113,85681.7436153674,0.955615743008057,0.913201448284841,4.43162170117286,2.34144996846917,0.0125635258305386,-1.4765828853287,21182.5276953518,75917.6763896747,88109.815000582,2
KA03,N15_M01_F10_KA03_18.mat,0.940348873798569,0.884256004454238,3.76212585200593,2.00097320855064,0.0146991829448527,-1.48463167462417,18004.3757968174,84384.4382026091,84920.69451043,0.950082017855403,0.902655840652194,4.91239135417545,2.70812401976203,-0.00504998927766019,-1.48007785532652,21402.7319057165,85159.9695036304,86575.9351861589,2
KA03,N15_M01_F10_KA03_19.mat,0.939487659113656,0.882637061626857,3.72493163816332,1.98696512379422,-0.00212346066488299,-1.48689439504588,17876.374665005,83566.8653330641,84646.112607237,0.950610806738458,0.903660905887941,4.27320190147286,2.57073584674806,0.0180575813349068,-1.47521802724047,21204.8008304079,84476.485040382,86612.725782079,2
KA03,N15_M01_F10_KA03_2.mat,0.952521226453729,0.907296686844916,3.75179412593854,1.98435330672064,0.00213235437485335,-1.49424679078568,18440.9862750444,85121.1845268539,87074.4154485237,0.966668942505253,0.934448844404225,4.10996062960809,2.21294795964029,0.00907005198372603,-1.47783791508877,20931.3159087136,86344.08019372,89727.5512127615,2
KA03,N15_M01_F10_KA03_20.mat,0.939109049560963,0.881925806967295,3.69600280517463,1.96805638647867,6.70239758492824e-05,-1.48939948749256,18071.9239330642,83444.9194939907,84519.116600262,0.952097243336762,0.906489160769462,3.96807159161592,2.27796475943475,0.0125970967885853,-1.476116703117,20991.9962022526,84569.4513702171,86964.4478732047,2
KA03,N15_M01_F10_KA03_3.mat,0.9513086638607,0.90498817393643,3.75248290767637,1.97239742201417,-0.00358186891225228,-1.48732972783206,17866.2771247285,85295.7268304576,86912.9750702943,0.961374246032023,0.924240440933642,4.5597351044085,2.41057122482347,0.0197444077211934,-1.47511634195799,21515.1899888331,86115.0754034217,88742.7171018034,2
KA03,N15_M01_F10_KA03_4.mat,0.950794426553089,0.904010041564417,3.77383514154897,2.01617053461491,0.00131928845371304,-1.49350418264159,18459.1528933796,84737.6456140832,86773.9144302159,0.964459759512238,0.930182627718404,4.54802581486546,2.65746598656253,-0.00214306153447853,-1.4788615794089,20898.3163756544,85901.3466863686,89298.1914948544,2
KA03,N15_M01_F10_KA03_5.mat,0.945853480429955,0.894638806441459,3.78623321282984,2.01623558325831,-0.00519192644719369,-1.48664900514436,17981.3663540835,84253.2140713216,85834.7482067116,0.955016753304861,0.912056999092959,4.1629968234207,2.18200153723314,0.0173116353604647,-1.47678156226672,21539.9021000228,84997.5429112664,87484.9350749313,2
KA03,N15_M01_F10_KA03_6.mat,0.94208418443846,0.887522610569079,3.70564574950419,1.98246654843967,0.00702185831992714,-1.48750522719175,18136.2575249407,84786.1852692659,85285.2111241656,0.954188107023837,0.910474943585734,5.238873897905,2.94113189803314,-0.00920466169017596,-1.47589625201578,21294.1599291647,85791.9011918406,87433.3041007159,2
KA03,N15_M01_F10_KA03_7.mat,0.944010893569581,0.891156567178039,3.76350341548158,2.02041189788794,-0.00526609728419257,-1.48882051676537,18506.753910499,84400.5165189129,85635.970223659,0.956913108407825,0.915682697042727,4.3902947969033,2.68151021252016,0.00158899556605992,-1.48131908820093,21125.0068436442,85484.6865429166,87984.6641792461,2
KA03,N15_M01_F10_KA03_8.mat,0.942934632218375,0.889125720636802,3.71391113035811,2.00406059009656,0.00595738045440455,-1.49012445930034,18265.6658378434,84506.9013728196,85440.2935539167,0.956357898706637,0.914620430418575,4.75948180837806,2.63635201152257,-0.00598589184416177,-1.47742452560536,21055.0982523818,85631.5542420474,87835.240229806,2
KA03,N15_M01_F10_KA03_9.mat,0.943092445344377,0.889423360465636,3.74903899898723,2.01849522962962,0.0167989752385297,-1.48337587061135,18213.73513872,84571.5015748971,85289.2400560245,0.952408153895528,0.907081291606687,4.47363738718025,2.63816733194976,-0.00421764880358645,-1.48376004689169,21605.6538934975,85353.8064792434,87040.0689831277,2
KA04,N15_M01_F10_KA04_1.mat,0.769475540821563,0.592092607922637,3.43288818132507,2.32340179712774,-0.00568460691363249,-1.4771519447133,18523.9741427264,63424.5322143975,56957.9655613505,0.782198501360393,0.611834495530445,3.70633453124202,2.63564083569278,0.0307668048047895,-1.4666712128396,21410.9153215436,64400.0993266245,58872.5861674159,2
KA04,N15_M01_F10_KA04_10.mat,0.739036231654619,0.54617455169826,3.25449371122813,2.26673295594369,-0.00400202870971984,-1.47307209468649,18213.8914921745,66244.2871462555,52443.5555617939,0.748999073057517,0.56099961144102,3.44046478044116,2.39979745783978,0.0195041364498026,-1.46572234476269,21779.9879952499,67008.920570037,53812.9221477057,2
KA04,N15_M01_F10_KA04_11.mat,0.734931976644842,0.540125010295095,3.29513183375986,2.33004831737368,-0.034545247806054,-1.47444998092259,18486.8722256367,65219.4073943016,51618.4615187828,0.748550900891332,0.560328451225225,4.64238891294763,3.36693688397129,0.0368153743199205,-1.46613968957175,21311.4366414946,66365.7741290836,53576.4080371532,2
KA04,N15_M01_F10_KA04_12.mat,0.738057597531446,0.54472901727389,3.17252868442682,2.22304665061245,-0.0266479876867871,-1.4793130856545,18540.6171758575,66421.0958213874,52190.9879784499,0.75291958823335,0.566887906345478,4.54182677922503,3.38428655754922,0.0315635149679811,-1.46359986169611,21048.608550848,67668.5432577909,54314.6843438876,2
KA04,N15_M01_F10_KA04_13.mat,0.732655159555229,0.536783582822897,3.17321746616465,2.19748094190416,-0.00212009725876499,-1.47382319619211,18510.6110882309,65730.814390415,51354.4528114287,0.745541802166724,0.555832578778007,3.84202453359375,2.84561920946652,0.0319462090188677,-1.4638833784553,21326.8543319141,66805.5800430167,53189.8582780931,2
KA04,N15_M01_F10_KA04_14.mat,0.735103563601599,0.54037724921977,3.19112579134813,2.19204418465858,-0.00489873919338211,-1.47215054078992,18155.4146114148,65575.9059332665,51734.3791387869,0.745099880207437,0.555173831485137,4.31935027790721,3.21821372352619,0.020413316964647,-1.46404396043451,21703.885878601,66367.1754068144,53171.4428968292,2
KA04,N15_M01_F10_KA04_15.mat,0.733839381259247,0.538520237486954,3.16564086704856,2.20121165035013,-0.0170965985935919,-1.47852368901274,18344.8041043927,65626.1883992012,51752.601469068,0.749029773518241,0.561045601616788,4.04383758277679,2.95751248896206,0.0398770467314962,-1.46247012850931,20838.5542281719,66907.5650980484,53910.7766726253,2
KA04,N15_M01_F10_KA04_16.mat,0.732491829462002,0.536544280228591,3.15944183140813,2.16502287613802,-0.0142301808631183,-1.47873322368557,19005.7866112801,61357.5262241156,52684.5759773362,0.747558321521514,0.558843444076064,3.69875793212593,2.60585635954227,0.0376499188429501,-1.46050237214025,21528.0151047914,62568.1898374142,54908.5905099462,2
KA04,N15_M01_F10_KA04_17.mat,0.733977908014123,0.538723569452788,3.18286041049421,2.21667431346392,-0.0251740976711906,-1.47176056582133,17912.1782285189,65796.0663157607,51753.0295996237,0.745820335583667,0.556247972970134,3.54309325937724,2.6089334390603,0.0538884231899523,-1.45975901100792,21459.6480070583,66735.2598973069,53413.6584177575,2
KA04,N15_M01_F10_KA04_18.mat,0.736689298643338,0.542711122735614,3.19112579134813,2.21362909154586,-0.00104425499208479,-1.47218306886786,18299.2225953286,65866.2322545035,52179.5639400802,0.74790636777919,0.559363934964661,3.86337676746636,2.71791108094899,0.0240329965192137,-1.46643930578564,21754.4162844514,66764.7813326626,53820.7206632127,2
KA04,N15_M01_F10_KA04_19.mat,0.729672185867297,0.532421498828359,3.18354919223204,2.27003750229185,-0.0376767101993731,-1.47261779950801,18351.9474597957,64890.3310768627,50964.1670173693,0.742639486444163,0.55151340682605,3.73801849118202,2.71103274987825,0.0388671709244434,-1.46966944614034,21269.589707013,65975.9039720424,52830.5660976371,2
KA04,N15_M01_F10_KA04_2.mat,0.750506945398846,0.563260675091907,3.22005462433682,2.21967869061081,-0.0222881591981796,-1.48047532566183,18549.64297175,66544.1546939301,54026.0939866065,0.764564535852898,0.584558929483957,3.92949981429766,2.56999817946555,0.0270954886085725,-1.46291446455983,21098.8579337494,67690.9920438512,56051.7648196372,2
KA04,N15_M01_F10_KA04_20.mat,0.7302056278126,0.533200258889193,3.16908477573769,2.24471018861552,-0.016889878438667,-1.47384783761537,18120.0394701418,65764.8305358087,51191.395889417,0.742391963866142,0.551145828013027,3.5975070166655,2.48686533574088,0.0190828003103576,-1.46000638450992,21388.0202165783,66740.1438885935,52861.2869750319,2
KA04,N15_M01_F10_KA04_3.mat,0.760183551267018,0.577879031616935,3.26275909208204,2.17781918928422,-0.0196153419715464,-1.47679646863641,18324.0945038815,67350.2663069178,55625.7548483257,0.774270347877509,0.599494571602358,4.07207763402766,2.89413776279715,0.0425205060647842,-1.46369835661633,21129.3730310803,68561.1602075617,57774.2650216844,2
KA04,N15_M01_F10_KA04_4.mat,0.752070133546324,0.565609485772386,3.23934051299595,2.19802139736951,-0.00518109269668588,-1.47463339929887,18101.5573897707,67809.1318426405,54374.6444314949,0.761827272082477,0.580380792488629,4.02937316628244,3.003317033827,0.0176787001691482,-1.46456955226876,21721.5331555058,68583.5140767951,55779.9438142926,2
KA04,N15_M01_F10_KA04_5.mat,0.739293145468866,0.54655435493725,3.16219695835943,2.17891590201926,-0.0184834776834612,-1.47879319911416,18438.1753567724,65606.7071853809,52478.2967140302,0.752760622082635,0.566648554158236,4.19261443814722,2.81676554390706,0.0230376751482524,-1.46193983438305,21175.3347476637,66708.0018064928,54378.4573327846,2
KA04,N15_M01_F10_KA04_6.mat,0.74242651705724,0.551197133229744,3.22487609650161,2.278645776815,-0.0320586492262237,-1.47588192355578,18550.1643795255,66304.0808614083,52804.4688422155,0.756271741432464,0.571946946889292,3.68773742432072,2.47194907971015,0.0343556860979222,-1.46667710155462,21338.0725200781,67432.3072929951,54761.4792372862,2
KA04,N15_M01_F10_KA04_7.mat,0.73730284926334,0.543615491531839,3.16357452183509,2.18741885660477,-0.0189555322778375,-1.4773738203362,18392.5938477083,65704.0614487457,52215.1536391529,0.750900479349687,0.56385152988759,4.46468322458851,3.07791626682167,0.0209995069024412,-1.46038444112969,21214.2922427551,66854.6962107795,54216.76909809,2
KA04,N15_M01_F10_KA04_8.mat,0.741638916656835,0.550028282699924,3.19388091829943,2.1809882118936,-0.0084929000494967,-1.4735716433289,18074.7637801693,65468.1525001104,52989.275426621,0.751719565553779,0.565082305236362,3.9040148899981,2.81555800923575,0.0165049188695777,-1.4625960296526,21703.4278387453,66217.8996858025,54375.0154109029,2
KA04,N15_M01_F10_KA04_9.mat,0.739603581209312,0.547013457337639,3.16081939488378,2.22158178873852,-0.0190860296948991,-1.47770824862163,18401.2339258276,66520.4342155031,52475.0134746112,0.753423117156898,0.567646393466417,3.91296905258984,2.60534481903598,0.023769374775237,-1.46156407172376,21127.9224567404,67659.9219077212,54411.7535218548,2
KA05,N15_M01_F10_KA05_1.mat,0.885617126998493,0.784317695633066,3.58510894538463,2.02926558787151,-0.00706805810476303,-1.48543645844809,17558.6975070118,79479.7844315559,75273.8711243241,0.893947479694754,0.799142096452603,3.32957092065117,1.97101919454733,0.00299565107989174,-1.48639123053851,19017.7872554982,80138.467488367,76478.6289705727,2
KA05,N15_M01_F10_KA05_10.mat,0.857593753600235,0.735467046214141,3.51485320812638,2.10731626383832,-0.00694454206080419,-1.48660611023855,17607.6871081147,77158.4314663493,70673.7272990701,0.866530757527356,0.750875553740934,3.31648406763247,1.99414454282431,-0.000793704781756978,-1.48591276341911,18848.10794073,77952.7607845543,72122.714161993,2
KA05,N15_M01_F10_KA05_11.mat,0.857625446470966,0.735521406434524,3.52311858898029,2.08130164627107,0.0147822108602501,-1.48709940833555,17844.9248908558,77251.6474980416,70584.9237227599,0.868206274220114,0.753782134595172,3.3385250832429,1.9936920899946,-0.00425683923116013,-1.48653517207959,18811.8828427925,78221.6140564367,72396.0899077992,2
KA05,N15_M01_F10_KA05_12.mat,0.859159700444344,0.738155390867615,3.47697021254594,2.06515983013143,-0.00610519890006523,-1.48731690650952,17808.9463767805,76727.3235144719,70866.0618772215,0.86949831262195,0.756027315652419,3.39087249531768,1.98519955628556,-0.00673744335916445,-1.48694725072426,18719.107386616,77664.5045984754,72616.0942798191,2
KA05,N15_M01_F10_KA05_13.mat,0.855766978426614,0.732337121365417,3.45630676041116,2.04651788029143,0.00761227709040422,-1.48594924481321,17431.7419458774,72020.6037575841,70399.4639514266,0.866096439575226,0.750123042644883,3.33921386498073,2.03643537457478,-0.0170716675463996,-1.48236258804783,18707.324397427,72865.8819203111,72065.2945894422,2
KA05,N15_M01_F10_KA05_14.mat,0.859539613247987,0.738808346742499,3.46319457778942,2.03551198707744,-0.00870662566925274,-1.48385702271688,17387.251467086,77511.1580182166,70990.6258344999,0.867144167261802,0.751939006816165,3.23934051299595,1.94716717076323,0.00505361397018824,-1.48675828606621,19059.4048256611,78159.4962513931,72218.0032600547,2
KA05,N15_M01_F10_KA05_15.mat,0.855752237193946,0.732311891462444,3.47765899428377,2.03489180008108,0.0100244464306517,-1.48417188069168,17303.0596089263,77115.353581935,70358.8707559924,0.8646136590345,0.747556779389027,3.2724020364116,2.05439692318672,-0.0222892448098115,-1.4806282298677,18958.2138342119,77910.1724947817,71830.395906977,2
KA05,N15_M01_F10_KA05_16.mat,0.855926778001005,0.732610649299181,3.48730193861333,2.07031786572588,0.0166908055550276,-1.48343062789794,17502.3289871516,77231.6833504404,70354.0028195465,0.863703841276048,0.745984325435,3.4494189430329,2.01456507124461,-0.0160758044670637,-1.48595745798791,19182.5713984557,77902.135487184,71599.500240693,2
KA05,N15_M01_F10_KA05_17.mat,0.857918368719578,0.736023927386461,3.50452148205898,2.06076476921843,0.0149936202696346,-1.48525019962169,17649.5264659972,77263.2734543805,70826.3222910892,0.866820611232953,0.75137797205827,3.30064208766247,2.02876703859481,-0.011947910769786,-1.48478571028489,18927.5203424109,77998.4161167794,72135.1610516769,2
KA05,N15_M01_F10_KA05_18.mat,0.855401117223978,0.73171107134803,3.46457214126507,2.07196872367901,0.0130538703219409,-1.48575089724548,17644.8000457122,76237.6571774718,70276.2928890519,0.865613232632745,0.749286268508911,3.26689178250899,2.00449219913123,-0.00310785657235085,-1.48557560290492,18833.1200501149,77209.7408510068,72092.5330436899,2
KA05,N15_M01_F10_KA05_19.mat,0.854693781889206,0.730501460800073,3.46319457778942,2.05433007261425,-0.00181150933645065,-1.48670650933975,17307.7522789062,76583.4205025077,70146.378067582,0.864074939374483,0.746625500855016,3.26482543729552,2.02649037099571,0.0111146404062888,-1.48148468852783,18755.5184556227,77444.5362886966,71753.4505934963,2
KA05,N15_M01_F10_KA05_2.mat,0.87392385958628,0.76374291235418,3.49625610120507,2.03000058650868,0.00684662272689622,-1.48785066520429,17570.2483767551,77675.2556034773,73265.0740345297,0.88383248117535,0.781159854780575,3.31235137720551,1.99603727897798,-0.0159905469877194,-1.48252851434651,18745.2025715353,78602.6165836094,75064.6215400985,2
KA05,N15_M01_F10_KA05_20.mat,0.852806781385183,0.727279406376554,3.49418975599159,2.0984472902546,0.0122667753826873,-1.48749457364324,17823.4252576913,76379.4075447176,69857.7897092299,0.864234323687652,0.746900966239853,3.3040859963516,1.99618164647924,-0.00150094021983867,-1.48546208723416,18677.28249315,77450.1483206386,71861.5344674598,2
KA05,N15_M01_F10_KA05_3.mat,0.865213552255671,0.748594491006876,3.51209808117507,2.07088436536084,-0.00643290603292406,-1.4864780355555,17647.8065779978,78022.6027042286,71916.7069156067,0.87380330012869,0.763532207315789,3.32888213891334,2.04053876725596,-0.00182717992362032,-1.48653003321883,18827.6318372279,78764.2960450941,73271.2674513491,2
KA05,N15_M01_F10_KA05_4.mat,0.866000122921597,0.749956212900222,3.54860351327985,2.08308560157653,0.00353687070123895,-1.48791492188618,17622.109508923,77671.1779617918,71931.6364724693,0.87670830162328,0.768617446135176,3.51485320812638,2.01296904152036,-0.0128328979814127,-1.48320967898793,18689.7935246359,78666.5859370354,73835.6486852987,2
KA05,N15_M01_F10_KA05_5.mat,0.862976507463987,0.74472845243474,3.4838580299242,2.06648400205542,0.0157929836420569,-1.48557638888506,17628.845794319,77828.9973988,71505.1532691473,0.872016859919575,0.760413403983995,3.44804137955725,2.16016000565158,-0.0115896560702228,-1.4853750687908,18977.7304647532,78580.6465855912,72893.6819516081,2
KA05,N15_M01_F10_KA05_6.mat,0.860554476253767,0.740554006600396,3.52242980724246,2.08379404175767,0.0150322440602159,-1.48455421908973,17569.137371812,76343.0259367901,71238.3849874458,0.869352433821966,0.755773654192176,3.52449615245594,2.02887730609527,-0.0141319250783629,-1.48507818854731,19019.9279891394,77061.435241456,72538.4950088445,2
KA05,N15_M01_F10_KA05_7.mat,0.85677437458311,0.734062328942279,3.48661315687551,2.07959548498327,0.00875431202791471,-1.48720314112132,17805.8096647464,72110.010565122,70492.5548168391,0.867563255764546,0.752666002752778,3.45010772477073,2.1339918143542,0.00128582389695278,-1.48462941630935,18718.5115904128,73012.1638226014,72404.2058646939,2
KA05,N15_M01_F10_KA05_8.mat,0.85992489200802,0.739470819895005,3.48454681166203,2.06781587443184,0.0120559640036529,-1.48867280089458,17752.6357145863,76009.1881641908,70763.0672346592,0.870373937727904,0.757550791475978,3.50452148205898,2.06396638774074,-0.00307642028271946,-1.48462392723044,18714.7253572,76995.2489201917,72692.8235135956,2
KA05,N15_M01_F10_KA05_9.mat,0.858269620014844,0.736626740640424,3.49143462904029,2.07076823790543,-0.0112781086345225,-1.48468245309807,17694.7181245977,75928.0600394315,71146.2299614867,0.867075698306414,0.751820266593555,3.20765655305595,1.90042941755135,6.06609808609645e-05,-1.48907161347241,19002.6671187895,76650.2685941868,72519.6927323005,2
KA06,N15_M01_F10_KA06_1.mat,0.934615107856417,0.873505399833461,3.62436950444072,1.94197377287542,0.0109737301093299,-1.48637007911484,17815.1226826236,81854.2295349847,83855.1678604266,0.943308868286551,0.889831620988054,3.58855285407376,2.06317867455427,-0.0251877024668861,-1.48053358434527,19981.8640334256,82600.5121086329,85484.7170537627,2
KA06,N15_M01_F10_KA06_10.mat,0.904669872618696,0.818427578423927,3.48661315687551,1.92930027132155,0.000492599396970564,-1.4866993930088,17689.7795595375,80712.0213763836,78532.782348494,0.913948227154379,0.835301361918632,3.42255645525768,1.96515006371146,0.00743251030490315,-1.48041087792764,19923.0207207813,81520.9691684419,80190.1020771048,2
KA06,N15_M01_F10_KA06_11.mat,0.904426608097893,0.817987489435459,3.57339965584159,2.02041140205619,-0.0110777730657057,-1.48430738758142,18266.4951310558,80582.1528074119,78225.3493633046,0.914503344817686,0.836316367682735,3.34954559104812,1.92250001387208,-0.00735902021248294,-1.48870281919622,19757.7089710126,81508.5129893448,80058.2394519137,2
KA06,N15_M01_F10_KA06_12.mat,0.912787706164874,0.833181396525733,3.59406310797637,2.02034266183432,-0.0111220347407931,-1.48384123160941,18231.7874192867,80159.1631499291,80391.1758096417,0.922053333023906,0.850182348940495,3.3516119362616,1.8827600143885,-0.00580860760381643,-1.49007575483874,19893.3397381349,80911.4213031519,81930.6787813686,2
KA06,N15_M01_F10_KA06_13.mat,0.910735196504771,0.829438598152583,3.52105224376681,1.93687103474074,-0.00168925076192987,-1.48713824137915,17772.6716865579,80437.2630406583,79783.5298060011,0.919675363428715,0.845802774097739,3.45010772477073,1.96272615582198,0.00582784694020619,-1.48207720118044,19886.3148531908,81208.045980506,81413.8699586689,2
KA06,N15_M01_F10_KA06_14.mat,0.909219534670062,0.826680162225645,3.54240447763942,1.94846634527389,0.00411020629364127,-1.48923036487739,18047.158096899,78723.5341531096,78949.4430347922,0.920961128674607,0.848169400529606,3.53896056895029,2.11615345085806,0.00279220099570325,-1.48191923140816,19579.4736094971,79688.5942590106,80880.3515630475,2
KA06,N15_M01_F10_KA06_15.mat,0.916409013115987,0.839805479320217,3.67327300782637,2.01434722257294,0.0202021207236281,-1.48408631984199,18121.2951192499,81017.1800328575,80506.1953040365,0.925678219289667,0.85688016566729,3.47834777602159,1.96956635900935,-0.0128118067681648,-1.48942533322406,19944.5320632354,81862.3963442281,82245.2018230726,2
KA06,N15_M01_F10_KA06_16.mat,0.906566169320322,0.821862219356122,3.53620544199898,2.00727276116974,-0.00683703204387592,-1.48651350349072,18238.8253910838,81275.7663138694,79321.4039045841,0.916978475382316,0.840849524314477,3.51209808117507,2.05000137916785,-0.00893233287414146,-1.48721651488736,19548.2194493615,82200.856048052,81131.2021155556,2
KA06,N15_M01_F10_KA06_17.mat,0.909079375606047,0.826425311152281,3.56926696541463,2.0006954871736,0.00849340367531296,-1.49302910166848,18161.15973989,80890.5574528487,79352.8686149224,0.922023531231641,0.850127392144865,3.60577239751941,1.96694189531254,-0.00305158806900274,-1.48368471247539,19194.9033466898,82037.2330890689,81614.0946793121,2
KA06,N15_M01_F10_KA06_18.mat,0.903696890899228,0.816668070620931,3.59199676276289,2.0138469271587,-0.000361556137194557,-1.49138836789649,18262.0345805216,80164.1173829593,78157.8957237862,0.915847636939347,0.838776894087385,3.42806670916029,1.98921908944416,-0.0115950015608148,-1.48370117339096,19255.4114447943,81236.6280421214,80281.2616206333,2
KA06,N15_M01_F10_KA06_19.mat,0.909649188693499,0.827461646490741,3.58579772712246,2.00965107261648,-0.0021714317407765,-1.48869223349515,18245.2723881499,78899.0493363663,79825.2534562605,0.921203836982586,0.848616509271438,3.43702087175203,1.99086613830674,-0.0132495931514787,-1.48450997745158,19438.6549383256,79942.4997319688,81873.1310110208,2
