Bearing,File,I1_RMS,I1_Variance,I1_PeakToPeak,I1_CrestFactor,I1_Skewness,I1_Kurtosis,I1_LineIntegral,I1_FFTPeak,I1_FFTEnergy,I2_RMS,I2_Variance,I2_PeakToPeak,I2_CrestFactor,I2_Skewness,I2_Kurtosis,I2_LineIntegral,I2_FFTPeak,I2_FFTEnergy,Label
KA03,N15_M07_F04_KA03_16.mat,1.77367538839675,3.14592438340438,6.06196807460714,1.72955112619534,0.00243881590262851,-1.50457012531719,18717.0224442956,159150.832276326,302139.423811033,1.79046680734546,3.20577138820584,7.4037148998923,2.26575759348733,-0.0046234140512043,-1.49084748000437,21270.748237896,160663.286828878,307990.697434303,2
KA03,N15_M07_F04_KA03_17.mat,1.78023384181396,3.1692325315397,6.07367736415018,1.70764810078806,0.00824446554903646,-1.49933434726891,18833.9362564742,155552.972626961,311073.864190594,1.79309683690768,3.21519626652831,6.26584746900365,1.81325423108469,-0.0137035272192833,-1.48472559285629,22426.7065211287,156617.746446,315527.143545838,2
KA03,N15_M07_F04_KA03_18.mat,1.78438608299708,3.18403369319367,6.04819243985062,1.71098498541118,0.00655772252402042,-1.50028079818703,18471.055730591,159980.588709708,305611.749420524,1.79922298028067,3.23720333277006,6.44010924867364,1.83763537099418,-0.0121180092234781,-1.48604664154645,21794.8512163705,161288.851431777,310779.906466252,2
KA03,N15_M07_F04_KA03_19.mat,1.77832385840323,3.16243574536614,6.07918761805279,1.71718869525472,0.0126930578818451,-1.49577065992472,20515.8716932899,168204.861735842,329245.389521821,1.79036553559563,3.20540875104863,6.68187163865059,1.8966972606579,0.00449272106646842,-1.49520984926178,23575.6929556111,169356.403496019,334132.155086033,2
KA03,N15_M07_F04_KA03_2.mat,1.78828091158277,3.19794861873129,6.06265685634497,1.70669888013003,0.00713490552855722,-1.50072923577181,19893.3059878298,173217.318102877,332368.474057106,1.80290233788321,3.25045683994475,6.30304168284626,1.82171412619641,-0.0119659049608823,-1.48659079247796,23496.7757879996,174638.516386827,337989.027478947,2
KA03,N15_M07_F04_KA03_20.mat,1.78136842081612,3.17327345068091,6.0688558919854,1.7180147000884,0.00731037837530191,-1.50072541395722,18573.3405074399,147410.573820897,305223.265140204,1.79603272880384,3.22573356293457,6.359521785348,1.8614513647727,-0.0114723419668307,-1.48666842029157,21877.3211201856,148653.087237444,310540.316559664,2
KA03,N15_M07_F04_KA03_3.mat,1.78964290696464,3.20282173444885,6.08538665369322,1.71453183527761,-0.00507062379960181,-1.49994227058512,18938.4451095546,165891.455062509,317783.344321548,1.80319139188966,3.25149919578496,6.64605498828364,1.90055459571558,0.0124930711372348,-1.48656416055599,22353.0426918317,167097.295659182,322658.837135666,2
KA03,N15_M07_F04_KA03_4.mat,1.78499462415282,3.18620580825447,6.09985107018757,1.74073801750402,-0.0104472961010112,-1.49601114252669,18780.3731446322,158393.193476958,305676.630776746,1.79749346910142,3.23098277146227,6.38156280095843,1.87019955253747,-0.00303284885699806,-1.49590718411923,21625.0623853059,159456.813197414,309816.346503442,2
KA03,N15_M07_F04_KA03_5.mat,1.78355673761448,3.18107463629,6.07298858241236,1.72121683337667,0.00617663868952606,-1.50130071275685,18543.928838453,158334.331249196,305337.280934586,1.79862678646442,3.23505831698733,6.58544219535494,1.96361944185209,-0.00909677800701392,-1.4881170824267,21581.7325037428,159703.275947028,310812.325181167,2
KA03,N15_M07_F04_KA03_6.mat,1.78297662276142,3.17900563731373,6.06059051113149,1.70032002680336,0.00828271400343733,-1.49873453421098,18755.9875159862,158474.980283504,305279.455105738,1.79751166321116,3.23104817938015,6.39258330876365,1.84649307494443,0.00483452339109765,-1.49331828842429,21508.8552631903,159717.713098626,310251.095664976,2
KA03,N15_M07_F04_KA03_7.mat,1.78160789242493,3.17412668235079,6.07849883631496,1.73229431704805,0.00640262105346286,-1.50281754893953,18574.7125606616,159680.605740396,304464.500387683,1.79803424120325,3.23292713253936,6.63227935352711,1.87880350363069,-0.00957946694582997,-1.48865647254016,21473.3485646054,161143.287249997,310193.71029503,2
KA03,N15_M07_F04_KA03_8.mat,1.78611476392623,3.19020594991523,6.04612609463714,1.70191313586576,-0.0121648375451571,-1.49483615238524,18568.9488350795,155705.284253379,306252.596390907,1.79628126661319,3.22662638878548,6.31130706370017,1.80044167349378,0.0037608064701167,-1.49516789912117,21858.5903896072,156536.992406136,309610.152114733,2
KA03,N15_M07_F04_KA03_9.mat,1.78067646131225,3.17080865987151,6.05025878506409,1.70531917398618,-0.000868735792937748,-1.50474974527229,18654.1766209729,159372.229805767,304128.720136966,1.79801781334676,3.23286805711225,6.48074737120538,1.8399819152008,0.00713555725425548,-1.49115722924607,21236.8532885776,160945.036251473,310290.554539511,2
KA04,N15_M07_F04_KA04_1.mat,1.73047929529855,2.99455859145695,5.93316588963367,1.72870174561311,0.00194044190963695,-1.49902141441484,18533.4373150224,144553.552874589,287964.072772676,1.74472294148792,3.04405814255427,6.96702727811058,2.15670467797738,0.002176906386235,-1.48549896579691,21975.348537113,145780.28454151,293048.73811301,2
KA04,N15_M07_F04_KA04_10.mat,1.73971681546923,3.0266145980264,5.99308990082453,1.73862124198692,0.00178245470698415,-1.50036310114039,18603.4712645611,155657.813599749,290601.532544348,1.75463709930425,3.07875135025484,6.34161346016452,1.90750486589805,0.00359127324911672,-1.48659803419173,21854.1353493269,156951.404640956,295594.857648242,2
KA04,N15_M07_F04_KA04_11.mat,1.73911198014299,3.02451047947686,5.98206939301932,1.76586316825169,-0.00982656563806169,-1.50019690513895,18970.700758337,149473.601914808,290781.099286714,1.75463501361005,3.07874403098636,6.58337585014146,1.94911891099649,0.00797034542455441,-1.49331682187435,21510.3085926572,150773.824868456,296107.859159275,2
KA04,N15_M07_F04_KA04_12.mat,1.73220513030174,3.00053461344366,5.9366097983228,1.74557679008573,0.00219299575911688,-1.50184229414833,18727.8280521986,153768.885050614,288492.6136447,1.74909867314317,3.05934616839121,6.25964843336322,1.84035676505922,0.00528491960011039,-1.48863674553065,21804.6443151189,155236.261860692,294111.07220432,2
KA04,N15_M07_F04_KA04_13.mat,1.7389933233319,3.02409777859293,6.04199340421018,1.76465613527736,0.00585201091701694,-1.49683647134723,18619.7664629146,154962.824902946,290633.931218702,1.75029073862154,3.06351766970434,6.63434569874059,1.92324790080688,0.0070132428371649,-1.48941297496126,21988.0331415968,155936.842790832,294457.958204258,2
KA04,N15_M07_F04_KA04_14.mat,1.7401799627358,3.02822630270716,5.97587035737888,1.71981017312823,0.00994512021489713,-1.49292446044884,18913.8741986211,152482.703805598,290653.615466279,1.75196331431547,3.06937545470726,6.41393554263625,1.92625681153355,0.0158058002343445,-1.49519121335459,22017.7795585083,153469.264695135,294738.932421,2
KA04,N15_M07_F04_KA04_15.mat,1.73541861807718,3.01167777996891,5.97862548433019,1.76610925474218,-0.016156990874588,-1.49374253490922,18895.6552328739,156621.244151772,289464.82811683,1.74730470145633,3.0530737197314,6.61781493703277,2.00374468184482,0.0103894270219354,-1.49633992772917,21741.0546075193,157643.689027671,293368.205607872,2
KA04,N15_M07_F04_KA04_16.mat,1.73780601372093,3.01996974132464,6.02477386076453,1.78078745092308,-0.0138366176290991,-1.49561156965107,18922.8008099433,152683.108722407,289057.14865448,1.75083846075663,3.06543531566463,6.44906341126538,1.88774871737103,0.0106997292813874,-1.49506468653252,21772.3425179601,153836.038459757,293782.787320909,2
KA04,N15_M07_F04_KA04_17.mat,1.73863600510931,3.02285515826245,6.00617675384323,1.74813759716591,-0.00961303534580063,-1.49981297903674,18474.1876211529,155904.563978412,290127.034251594,1.7541008339552,3.07686973568233,6.36985351141539,1.81787876260343,0.0271658924231738,-1.48525991193109,21710.1351953083,157310.800498,295598.604397543,2
KA04,N15_M07_F04_KA04_18.mat,1.73651059789628,3.01546905660608,5.96829375826279,1.71884829187951,0.0101265067757858,-1.49300326163556,18929.973782961,156600.450929881,289290.958770555,1.74827329104481,3.05645950018064,6.37329742010452,1.84285772837815,0.0170350329594527,-1.49524340941335,21982.3348502798,157621.317029978,293285.486982264,2
KA04,N15_M07_F04_KA04_19.mat,1.7400733480798,3.02785525669763,6.04543731289931,1.75628944342584,-0.0106008579424927,-1.49827565803079,18467.9011102317,156241.438140291,290518.029971404,1.75135913189716,3.06725880887957,6.359521785348,1.92816596451067,0.0247033226665179,-1.48671881011092,21887.1183516244,157231.942747312,294343.181473305,2
KA04,N15_M07_F04_KA04_2.mat,1.73225884527614,3.00072070703742,5.91525756445019,1.75032819423121,-0.0163787290870777,-1.49363269365965,18826.9671628509,154735.881072523,289026.168437767,1.74492010668675,3.0447461787197,6.19008147784279,1.80480609041405,0.0119673062489928,-1.49641058082266,21816.786848375,155746.05162373,292928.007961919,2
KA04,N15_M07_F04_KA04_20.mat,1.73541861807718,3.01167777996891,5.97862548433019,1.76610925474218,-0.016156990874588,-1.49374253490922,18895.6552328739,156621.244151772,289464.82811683,1.74730470145633,3.0530737197314,6.61781493703277,2.00374468184482,0.0103894270219354,-1.49633992772917,21741.0546075193,157643.689027671,293368.205607872,2
KA04,N15_M07_F04_KA04_3.mat,1.73060071003557,2.99497881757563,5.94831908786584,1.73785402791159,0.00816166373859719,-1.49490600432046,18675.7575303825,153634.378184638,287336.287956213,1.74142495508023,3.03256087417618,7.09307433613275,2.23563833452244,0.00775320802056452,-1.49077095536029,22062.0943979566,154551.085430406,290881.599803337,2
KA04,N15_M07_F04_KA04_4.mat,1.73921472595345,3.02486786297333,5.9738040121654,1.76229671176638,-0.0157244226944478,-1.49381967198268,18846.7110913657,155848.672014503,290856.469801553,1.75117501925255,3.06661394805416,6.49796691465103,2.01606404872308,0.0116316260992048,-1.49670884260564,21797.4052190543,156793.688064784,294432.038097035,2
KA04,N15_M07_F04_KA04_5.mat,1.7400733480798,3.02785525669763,6.04543731289931,1.75628944342584,-0.0106008579424927,-1.49827565803079,18467.9011102317,156241.438140291,290518.029971404,1.75135913189716,3.06725880887957,6.359521785348,1.92816596451067,0.0247033226665179,-1.48671881011092,21887.1183516244,157231.942747312,294343.181473305,2
KA04,N15_M07_F04_KA04_6.mat,1.73541861807718,3.01167777996891,5.97862548433019,1.76610925474218,-0.016156990874588,-1.49374253490922,18895.6552328739,156621.244151772,289464.82811683,1.74730470145633,3.0530737197314,6.61781493703277,2.00374468184482,0.0103894270219354,-1.49633992772917,21741.0546075193,157643.689027671,293368.205607872,2
KA04,N15_M07_F04_KA04_7.mat,1.73206876599117,3.00006221012219,5.9393649252741,1.75360645411412,-0.0070106039467472,-1.50077639324836,18858.2082361335,152959.270965107,286583.431276483,1.7476119539374,3.05414754154489,7.18054961683666,2.14601763069243,0.0103882466673936,-1.49212335098335,21583.7099961121,154390.32074319,292200.467258478,2
KA04,N15_M07_F04_KA04_8.mat,1.73738600706428,3.01851013754275,5.99584502777584,1.73088761291916,-0.00485199672860089,-1.50331678915955,18888.7839462573,155818.942102315,290107.453743929,1.75582409287103,3.08291824510637,6.35056762275626,1.86773923641394,0.0194086310469375,-1.49150252031184,21437.4602809377,157382.888340463,296035.654136882,2
KA04,N15_M07_F04_KA04_9.mat,1.74114680257975,3.03159218813368,6.00135528167845,1.74547714626355,-0.0116660074491335,-1.49780119106956,18610.790948089,154694.114827352,290525.771500869,1.75230103500497,3.0705589172795,6.137734065768,1.81030328361319,0.0233112952396045,-1.48803918044703,21985.2566624116,155639.737132011,294214.218265952,2
KA05,N15_M07_F04_KA05_1.mat,1.69736194092375,2.88103755849642,5.74443969346933,1.71118177419954,0.00500501866706624,-1.5002000646903,17852.7122571837,150848.22260383,276555.683521418,1.70966077644094,2.92293997050062,5.65489806755194,1.68548470015722,-0.0168656522823354,-1.48804758406468,19369.50607332,151939.527719378,280584.588991479,2
KA05,N15_M07_F04_KA05_10.mat,1.69054789343296,2.85795217999063,5.76923583603106,1.73431327922592,0.00994324760311078,-1.49631354966915,18250.371439355,149149.93362964,274430.099638624,1.70087392261916,2.89297210064589,5.61632629023368,1.70447828034766,-0.000772270814477617,-1.49674739459632,19447.1551937521,149980.945960889,277395.502663829,2
KA05,N15_M07_F04_KA05_11.mat,1.69643570731059,2.87789410903839,5.81400664898976,1.73777738259854,0.0106501959010107,-1.4972870338952,18242.7128752121,152698.402363598,276275.121256445,1.70557637853474,2.90899078301568,5.69691375355933,1.73992609632701,-0.00424137184151102,-1.49439972227799,19505.7533000976,153494.371627465,279049.205886818,2
KA05,N15_M07_F04_KA05_12.mat,1.70406270981743,2.90382971899031,5.84982329935671,1.7304458155543,-0.0102241518609295,-1.49731433576881,18068.7004345312,154106.432827933,279146.047930848,1.71240887988609,2.93234417191275,5.67487273794889,1.70925876103439,0.0035281169554001,-1.49257351664537,19566.2283366787,154792.113201377,281591.212755451,2
KA05,N15_M07_F04_KA05_13.mat,1.7011102203237,2.89377598168975,5.79954223249541,1.73256249919578,-0.00502035393454642,-1.49887896684825,18149.6116252736,153312.204197043,277796.82337657,1.71183768677339,2.93038826585767,5.57362182248846,1.68161343677234,-0.00708295530722576,-1.49527344155193,19178.5516682338,154320.732473791,281420.333974231,2
KA05,N15_M07_F04_KA05_14.mat,1.69491574632747,2.87273938714881,5.86084380716193,1.74656671556429,0.00381088055750843,-1.50164111188885,18061.6266460837,153121.073741959,275684.554688143,1.70795706888473,2.91711734915331,5.68382690054063,1.72358753577601,-0.0120554444686869,-1.49069988166699,19167.5201399208,154406.433704481,280437.814099406,2
KA05,N15_M07_F04_KA05_15.mat,1.69165161909364,2.86168520038213,5.80160857770889,1.71730544297408,-0.0079528778821033,-1.49920231141742,18724.4578431555,159562.869347597,287952.02040721,1.70077301092916,2.89262883470502,5.62321410761194,1.70420384107539,0.00867081244446597,-1.48862928016142,20485.4840205805,160396.072874183,290965.224406774,2
KA05,N15_M07_F04_KA05_16.mat,1.69228949252674,2.86384372651641,5.78921050642802,1.72095251136485,0.00674762544220305,-1.49978306003604,17979.6933032424,152135.971581575,274881.721471235,1.70350201770174,2.90191912431391,5.67074004752194,1.70853657186683,-0.0144552170649163,-1.48898806785866,19468.1258425419,153113.2547187,278429.958641141,2
KA05,N15_M07_F04_KA05_17.mat,1.69626668196348,2.87732065633939,5.85602233499715,1.73923174575397,0.0104437490673661,-1.49655104036315,18253.2202406226,153128.707440698,276340.839454107,1.70536622443343,2.90827395943833,5.68244933706498,1.73611655421177,-0.00478283795474134,-1.49421328329554,19568.2616203688,153867.882064234,279010.119269612,2
KA05,N15_M07_F04_KA05_18.mat,1.69538018158128,2.87431396009856,5.75477141953672,1.69774910342195,-0.00569395251623758,-1.5049399337156,18217.0350920259,152144.822601476,276132.724786544,1.71078251993774,2.92677683052452,5.64318877800889,1.70793523895956,0.00513418402154713,-1.49210568515,18972.5432494856,153536.533269279,281183.562418939,2
KA05,N15_M07_F04_KA05_19.mat,1.69436514547515,2.87087324620104,5.81056274030063,1.74086102309608,0.0125728556031439,-1.4949052092187,18339.6327311051,152915.770724588,275776.671511539,1.70369629377915,2.90258106143682,5.6459439049602,1.69952515633834,0.00154579090291434,-1.49804090520129,19485.5382448742,153751.804511452,278817.124418079,2
KA05,N15_M07_F04_KA05_2.mat,1.69481924525031,2.87241227407085,5.79678710554411,1.72526340986976,0.00624956228462783,-1.50149580092289,17976.6543982151,152509.04918968,275546.435609757,1.70914151780854,2.9211647278969,5.5667340051102,1.6763610427748,-0.0139035724783173,-1.49087399131839,19193.8006071275,153782.166404057,280124.686994027,2
KA05,N15_M07_F04_KA05_20.mat,1.69777850884959,2.88245186511154,5.78921050642802,1.71151867388479,0.00606345925524491,-1.50237429267604,18023.295253592,136499.57436795,277022.215094,1.71135138282577,2.92872355549969,5.62803557977672,1.71384277116425,-0.0118615677634863,-1.49003928233805,19244.2566245502,137597.636246489,281646.005576942,2
KA05,N15_M07_F04_KA05_3.mat,1.69328837483881,2.86722552036427,5.78301147078759,1.74040874521511,-0.00420572016750227,-1.50218556512852,18394.0347791038,151353.514038178,275149.524963486,1.70707302070076,2.91409829800443,5.58739745724498,1.71868290061618,-0.00861868740582208,-1.49460359871672,19052.0259069038,152616.838337826,279761.713188445,2
KA05,N15_M07_F04_KA05_4.mat,1.69465097540763,2.87184192845005,5.81676177594106,1.73806555523082,-0.00561720886745464,-1.50362654885743,18102.0684658202,152123.433351496,275597.33552267,1.71035574954088,2.92531678998754,5.67625030142455,1.72233208338534,0.00520037530238373,-1.49191003768406,19053.1017839783,153526.23458575,280743.135071519,2
KA05,N15_M07_F04_KA05_5.mat,1.69231021686772,2.86391387011486,5.76510314560411,1.71611084786255,-0.00560535487781135,-1.50275091063248,18003.6146929971,152949.150259696,274916.146389768,1.70708952883431,2.91415465945574,5.63698974236846,1.7083267819741,0.00693304414197876,-1.4907764475089,19100.6463209952,154303.111586078,279823.095908934,2
KA05,N15_M07_F04_KA05_6.mat,1.70194355981022,2.8966118807795,5.82640472027063,1.73913381236254,-0.0113709508967806,-1.49590496494502,18023.9378869534,153216.082636818,278322.434535555,1.70970825776208,2.92310232665984,5.60117309200151,1.67404658889026,0.00104674281997154,-1.49474047869147,19556.2788844759,153894.763167614,280824.575704222,2
KA05,N15_M07_F04_KA05_7.mat,1.69068568275808,2.85841807788316,5.80643004987367,1.73023580101043,0.00522848186553864,-1.50139025902291,18043.3401797262,152696.671969138,274495.120421942,1.70406625191945,2.90384179093082,5.63630096063063,1.72284478218125,-0.0133508755327938,-1.48997906894251,19328.7081534251,153951.944244163,279073.88429026,2
KA05,N15_M07_F04_KA05_8.mat,1.69048605489732,2.8577431018023,5.76992461776889,1.75306707150752,0.00150252067323854,-1.50345976382053,18190.8400337547,151922.011144452,274029.340747775,1.70474385637124,2.90615161583549,5.63079070672803,1.71535238134292,-0.00965519436245827,-1.49269289191593,18981.5931527389,153261.767114329,278948.23287897,2
KA05,N15_M07_F04_KA05_9.mat,1.68774027801461,2.84846724603284,5.79196563337932,1.71652213038817,-0.0116722015525542,-1.49691911513577,19379.295039378,147650.433285255,293923.026084957,1.69623865841084,2.8772255862874,5.58601989376933,1.68244795530823,0.000904952112405592,-1.493990692563,20875.3558364239,148248.59338158,296525.505271794,2
KA06,N15_M07_F04_KA06_1.mat,1.76021991812053,3.09837416014826,5.94487517917671,1.69586508520302,0.00521143186744359,-1.50277286586766,18315.3166694146,152073.529482083,297661.911025616,1.77695181692346,3.15755775966759,5.82364959331932,1.69421783964332,-0.0136554771955696,-1.49143346456177,19707.8211985237,153572.581547967,303472.907245174,2
KA06,N15_M07_F04_KA06_10.mat,1.75908175342123,3.09436861521951,5.9393649252741,1.70773564714301,-0.00189061902260801,-1.50017190822262,18399.5519208238,158376.490136431,296409.988371882,1.77281611641576,3.14287698262345,5.82020568463019,1.71039130694715,-0.0103257329682385,-1.49200449121192,19777.2324893713,159728.01340979,301633.274709683,2
KA06,N15_M07_F04_KA06_11.mat,1.75657519254926,3.08555640707946,5.90836974707193,1.68647340639527,-0.00582556039204519,-1.50191298733515,18334.8443204637,151091.25318729,296838.502934337,1.77132722104772,3.13760012402465,5.8732418784428,1.7152431025139,0.00633946916327357,-1.48986419914685,19876.8351501331,152417.109228815,302152.875000725,2
KA06,N15_M07_F04_KA06_12.mat,1.75334532863047,3.07421984143028,5.89597167579106,1.70808051535376,-0.0120561279198554,-1.49621292644126,18481.9012878348,156999.44835687,295951.520711891,1.76307434290108,3.10843113859609,5.75683776475019,1.67158370334305,-0.00327233634782443,-1.49603396842863,20055.0264296174,157799.696858446,298976.101555141,2
KA06,N15_M07_F04_KA06_13.mat,1.75153186794895,3.06786388444075,5.90423705664497,1.70457168201378,-0.010259891150993,-1.49657290684085,18335.3540189497,152151.142587438,294085.686360119,1.7615063526407,3.10290463039353,5.73204162218846,1.64490060557435,0.000226175325241832,-1.49337813646336,20145.6714838788,152986.931011161,297244.195434556,2
KA06,N15_M07_F04_KA06_14.mat,1.7560728142264,3.08379172886502,5.86222137063758,1.67030111570118,0.0086975674435291,-1.4977890486254,18370.4040552425,155222.526601567,296514.982397384,1.76618412007105,3.11940634599114,5.8415579185028,1.72018208100849,-0.0128137169671782,-1.49178278742181,20236.1216129084,156091.854255439,299977.329129998,2
KA06,N15_M07_F04_KA06_15.mat,1.75117743162654,3.06662239703812,5.91181365576106,1.72366637960297,-0.0024933485717584,-1.50277408492303,18660.904640988,153976.184757203,294219.199086234,1.76684709360299,3.12174865217335,5.81607299420324,1.71730279990858,-0.00942616505719578,-1.4941521929586,19537.9256062897,155344.776713202,299391.259010291,2
KA06,N15_M07_F04_KA06_16.mat,1.75496085608024,3.07988760637388,5.90561462012062,1.69787362157289,0.00583423793610927,-1.5031555769541,18410.2211499427,157985.921084787,295999.252467323,1.77172150951819,3.13899710728943,5.89115020362628,1.7216397369169,-0.0127571163098828,-1.49137159604709,19722.5735257844,159519.030604937,301810.815841758,2
KA06,N15_M07_F04_KA06_17.mat,1.75722731551021,3.08784783837521,5.92490050877975,1.70614048450684,0.0127064046345484,-1.49518674758099,18643.3331300743,154213.36942883,296822.204413686,1.76704022587897,3.12243115987439,5.77199096298237,1.68745483136781,-0.0043051495041879,-1.49676572634377,20114.5351054204,155032.125346587,300122.934890747,2
KA06,N15_M07_F04_KA06_18.mat,1.75321723174501,3.07377066168763,5.92558929051758,1.73028086961553,-0.00585193108414017,-1.5010957108576,19091.3147060112,142336.740744847,302553.579222483,1.76769894260627,3.12475955169131,5.81882812115454,1.7073635896512,-0.0103257071592217,-1.49405204657407,20093.8268824727,143525.138194512,307390.430105247,2
KA06,N15_M07_F04_KA06_19.mat,1.76035570462458,3.09885220680431,5.93385467137149,1.70226833179167,0.0061291169523371,-1.50382684957665,18416.1563821776,154228.992232779,297685.845314872,1.77693036337608,3.15748151628785,5.88701751319932,1.71801527329725,-0.0127285387617175,-1.49131642583931,19682.709593926,155742.424882633,303561.298742645,2
KA06,N15_M07_F04_KA06_2.mat,1.7638526927242,3.1111763216304,5.90217071143149,1.70289173550837,-0.00776228423390668,-1.49797494677918,18567.2888710914,157913.106687882,299055.200751614,1.77677205839222,3.15691894748331,5.81745055767889,1.69664260986071,-0.00876188941291069,-1.4961224942312,19748.6976395367,159038.229680722,303271.264075372,2
KA06,N15_M07_F04_KA06_20.mat,1.76483613113494,3.11464656975933,6.00824309905671,1.71956765843019,0.0106592803356678,-1.49622510923496,18535.9010872986,158642.14815715,299064.183866792,1.77603411588774,3.15429718079716,5.86428771585106,1.70128376783564,-0.00695359249140888,-1.49430945275076,20147.5959400543,159543.472610119,302427.875289653,2
KA06,N15_M07_F04_KA06_3.mat,1.76268713287911,3.10706592841759,5.91112487402323,1.6875279042357,-0.00381235731488295,-1.50226084220398,18435.7150284049,157620.008920608,298757.386649609,1.77793040483258,3.16103652442815,5.86359893411323,1.70579840665713,0.00313446578236305,-1.49156920512499,19792.0468069885,159100.865227985,304477.634515416,2
KA06,N15_M07_F04_KA06_4.mat,1.76154288752684,3.10303334459639,5.91112487402323,1.69838807386588,-0.00718676933473334,-1.49777005271569,18626.5502742504,157530.91476584,298730.798288601,1.77535708109957,3.15189276541039,5.8573998984728,1.70511956137869,-0.00937003876071067,-1.49640834659219,19762.568326173,158654.015018508,302903.824004374,2
KA06,N15_M07_F04_KA06_5.mat,1.76205868353407,3.10485080421782,5.95107421481714,1.70544057811302,0.00272947497161147,-1.49985695176276,18390.0894373095,135840.216813866,296713.226451788,1.77606727175696,3.15441495380623,5.84293548197845,1.71274239719721,-0.0027476718141158,-1.49241638662921,19941.4373668873,136948.455707816,301483.848549176,2
KA06,N15_M07_F04_KA06_6.mat,1.77158280663494,3.13850564076454,5.97862548433019,1.71749412394303,-0.0104782950829039,-1.49691811647497,18527.6301961908,159249.300113244,301267.626612921,1.78282327009702,3.17845881239943,5.83329253764889,1.67579032535621,-0.00523326207410428,-1.49545644648096,19902.106552094,160207.201523149,304866.4404932,2
KA06,N15_M07_F04_KA06_7.mat,1.76278619502941,3.10741516938627,5.92972198094454,1.68669621172283,-0.00301486160339752,-1.50179243744093,18503.4539571931,154394.065131953,297216.31200491,1.77625735522661,3.15509019199664,5.86291015237541,1.72250969462564,-0.00861135222693565,-1.49390766477086,19664.1228187307,155667.046465834,302297.64243104,2
KA06,N15_M07_F04_KA06_8.mat,1.76111730001077,3.10153414439722,5.94625274265236,1.71257259785434,0.0107952440907032,-1.49734359644397,18574.5555184254,156437.11586481,297270.586949356,1.77251977247763,3.14182634382416,5.80298614118454,1.67627443915163,-0.00467640964483301,-1.49457488075898,19942.998835087,157458.061509745,301043.338866552,2
KA06,N15_M07_F04_KA06_9.mat,1.75704757329918,3.08721617483655,5.91181365576106,1.71454960248357,-0.00739518064255759,-1.49776751086136,18583.2403673577,148295.623535532,297812.556534198,1.76972264643621,3.13191824530919,5.9896459921354,1.79502210929169,-0.00909152342549049,-1.4958300016842,19816.7906021382,149241.961921963,301514.323518823,2
KA07,N15_M07_F04_KA07_1.mat,1.74058290309223,3.02962884253696,5.92765563573106,1.71372993142422,-0.00864983271063944,-1.49961205825193,18227.7952403343,162435.355000325,303889.955024327,1.7506872160467,3.06490572842934,5.7437509117315,1.67235128962885,0.0207000825976872,-1.4888538148231,20837.7724608995,163428.757076177,307707.965948469,2
KA07,N15_M07_F04_KA07_10.mat,1.73635315663801,3.01492228456678,5.86222137063758,1.69549694833141,-0.0107207615685031,-1.49796103867337,17643.4886052834,155582.376644105,289976.381472365,1.74676684925854,3.0511944256686,5.75132751084759,1.69193790507435,0.0171971971603888,-1.49094875020135,20142.5967622012,156470.312845545,293354.616594682,2
KA07,N15_M07_F04_KA07_11.mat,1.73280473919191,3.00261226416594,5.92007903661497,1.71032552903035,0.00319237742704881,-1.49968159202956,17873.2345090622,154979.794947213,288437.425324375,1.74610141267534,3.04887014334682,5.80298614118454,1.70927952033162,0.0137928123120393,-1.49481662914316,19672.213937805,156164.525889913,292923.24805637,2
KA07,N15_M07_F04_KA07_12.mat,1.73373339639798,3.00583148978567,5.8573998984728,1.69070146412387,-0.00732314220195276,-1.50192725439908,17546.9923501592,155418.93016646,288202.116794152,1.74676981388134,3.05120478268706,5.76716949081758,1.68749857495148,0.0187257808749998,-1.49000991801361,19741.7664289089,156571.048879639,292551.123085315,2
KA07,N15_M07_F04_KA07_13.mat,1.73306963530134,3.00353036080352,5.9076809653341,1.73766983350601,-0.00164601508295293,-1.500553352213,17704.1544344059,154502.657909994,287627.163965559,1.74648492099498,3.05020957926282,5.74512847520715,1.69706227558023,-0.00172796920112133,-1.49121836027028,19803.6479577987,155806.485126554,292558.82919294,2
KA07,N15_M07_F04_KA07_14.mat,1.73067197019708,2.99522546842585,5.8890838584128,1.70553365942171,-0.00521134219407181,-1.50316189801068,17723.6655546933,154473.874505204,287486.089778126,1.74639643275114,3.0499005003259,5.83535888286237,1.72238884743664,0.0165044144146667,-1.49089372528049,19602.8040245208,155856.947749779,292831.689258162,2
KA07,N15_M07_F04_KA07_15.mat,1.72927213627433,2.99038212129479,5.90905852880975,1.76300575479935,-0.00685647136566211,-1.50023360819539,17939.4133472143,154749.710845385,286584.103722932,1.74259057936887,3.03662192730514,5.77130218124454,1.73049200126829,0.00286922917632219,-1.49538650979595,19666.9523341097,155941.698869656,291153.977217652,2
KA07,N15_M07_F04_KA07_16.mat,1.72725166756058,2.9833983230908,5.82433837505715,1.69374909385714,-0.00712974326622152,-1.50233369629298,17653.8106884065,155192.200327834,286352.72050348,1.74205675485463,3.03476173713464,5.79816466901976,1.71966878061307,0.0186787275815865,-1.48952857655056,19788.3824881433,156545.382777166,291491.465285185,2
